2023.01.25,7
2023.01.23,1
2023.01.21,1
2023.01.20,2
2023.01.19,1
2023.01.18,4
2023.01.17,14
2023.01.16,6
2023.01.15,2
2023.01.14,3
2023.01.13,4
2023.01.12,5
2023.01.11,6
2023.01.10,5
2023.01.06,1
2023.01.03,1
2022.12.31,1
2022.12.30,1
2022.12.29,2
2022.12.28,1
2022.12.27,1
2022.12.26,1
2022.12.25,2
2022.12.22,3
2022.12.20,3
2022.12.15,2
2022.12.14,2
2022.12.13,4
2022.12.12,1
2022.12.10,1
2022.12.08,3
2022.12.07,1
2022.12.06,4
2022.12.05,1
2022.12.02,1
2022.12.01,2
2022.11.30,1
2022.11.29,3
2022.11.28,2
2022.11.26,1
2022.11.25,10
2022.11.24,6
2022.11.23,3
2022.11.22,4
2022.11.21,2
2022.11.19,1
2022.11.18,3
2022.11.17,4
2022.11.16,9
2022.11.15,12
2022.11.14,5
2022.11.11,4
2022.11.10,5
2022.11.09,7
2022.11.08,41
2022.11.07,5
2022.11.04,7
2022.11.05,2
2022.11.03,3
2022.11.02,1
2022.10.31,1
2022.11.01,1
2022.10.30,1
2022.10.28,5
2022.10.27,2
2022.10.23,1
2022.10.20,2
2022.10.19,1
2022.10.18,3
2022.10.17,2
2022.10.14,3
2022.10.13,10
2022.10.12,5
2022.10.11,4
2022.10.07,1
2022.10.05,4
2022.10.04,1
2022.10.02,1
2022.10.01,1
2022.09.30,1
2022.09.29,2
2022.09.28,3
2022.09.26,7
2022.09.23,13
2022.09.22,4
2022.09.21,3
2022.09.20,2
2022.09.19,4
2022.09.18,1
2022.09.15,4
2022.09.14,3
2022.09.13,7
2022.09.08,8
2022.09.17,1
2022.09.07,5
2022.09.06,5
2022.09.05,8
2022.09.02,5
2022.09.01,12
2022.08.31,9
2022.08.30,10
2022.08.29,30
2022.08.28,3
2022.08.27,2
2022.08.26,25
2022.08.25,10
2022.08.24,2
2022.08.23,5
2022.08.22,3
2022.08.19,4
2022.08.18,8
2022.08.17,3
2022.08.16,1
2022.08.12,3
2022.08.11,6
2022.08.10,5
2022.08.09,3
2022.08.08,5
2022.08.05,5
2022.08.04,15
2022.08.03,1
2022.08.02,2
2022.08.01,3
2022.07.29,1
2022.07.28,1
2022.07.27,5
2022.07.26,1
2022.07.25,2
2022.07.22,6
2022.07.20,4
2022.07.18,1
2022.07.15,3
2022.07.14,2
2022.07.12,1
2022.07.11,2
2022.07.08,1
2022.07.06,1
2022.07.01,1
2022.07.03,4
2022.06.30,5
2022.06.29,3
2022.06.27,3
2022.06.24,3
2022.06.23,3
2022.06.22,2
2022.06.21,5
2022.06.20,2
2022.06.19,1
2022.06.17,4
2022.06.16,5
2022.06.14,3
2022.06.13,3
2022.06.10,2
2022.06.09,2
2022.06.08,1
2022.06.07,3
2022.06.05,1
2022.06.03,2
2022.06.02,1
2022.05.31,1
2022.05.27,4
2022.05.26,12
2022.05.25,3
2022.05.24,5
2022.05.23,8
2022.05.20,2
2022.05.19,8
2022.05.18,3
2022.05.17,2
2022.05.16,7
2022.05.15,1
2022.05.13,3
2022.05.12,14
2022.05.11,9
2022.05.10,4
2022.05.09,2
2022.05.07,1
2022.05.06,5
2022.05.04,2
2022.05.03,2
2022.05.02,3
2022.04.30,5
2022.04.29,6
2022.04.28,15
2022.04.27,9
2022.04.26,7
2022.04.25,10
2022.04.24,1
2022.04.23,1
2022.04.22,8
2022.04.21,10
2022.04.20,10
2022.04.19,13
2022.04.18,25
2022.04.17,2
2022.04.16,4
2022.04.15,21
2022.04.14,15
2022.04.13,14
2022.04.12,25
2022.04.11,20
2022.04.10,2
2022.04.09,1
2022.04.08,3
2022.04.07,7
2022.04.06,8
2022.04.05,5
2022.04.04,4
2022.04.01,6
2022.03.31,5
2022.03.30,15
2022.03.29,7
2022.03.28,2
2022.03.27,3
2022.03.26,2
2022.03.25,20
2022.03.24,7
2022.03.23,6
2022.03.22,14
2022.03.21,9
2022.03.20,1
2022.03.19,2
2022.03.18,7
2022.03.17,10
2022.03.16,12
2022.03.15,14
2022.03.14,44
2022.03.13,9
2022.03.12,7
2022.03.11,55
2022.03.10,13
2022.03.09,3
2022.03.08,4
2022.03.07,10
2022.03.06,1
2022.03.05,8
2022.03.04,31
2022.03.03,14
2022.03.02,20
2022.03.01,13
2022.02.28,39
2022.02.27,4
2022.02.26,3
2022.02.25,16
2022.02.24,14
2022.02.23,7
2022.02.22,9
2022.02.21,9
2022.02.20,7
2022.02.19,3
2022.02.18,11
2022.02.17,11
