2023.01.25,687688.0
2023.01.20,355639.0
2023.01.19,291603.0
2023.01.18,615269.0
2023.01.17,661737.0
2023.01.16,572344.0
2023.01.13,275133.0
2023.01.12,282728.0
2023.01.11,436565.0
2023.01.10,369629.0
2023.01.09,513980.0
2023.01.06,362671.0
2023.01.05,653478.0
2023.01.04,3179033.0
2023.01.03,1247797.0
2023.01.02,979124.0
2022.12.29,3164018.0
2022.12.28,249349.0
2022.12.27,254746.0
2022.12.26,200344.0
2022.12.23,324093.0
2022.12.22,943301.0
2022.12.21,355062.0
2022.12.20,404607.0
2022.12.19,344274.0
2022.12.16,627494.0
2022.12.15,427027.0
2022.12.14,767977.0
2022.12.13,1137386.0
2022.12.12,1466849.0
2022.12.09,1813967.0
2022.12.08,3751391.0
2022.12.07,10647613.0
2022.12.06,231112.0
2022.12.05,355921.0
2022.12.02,334335.0
2022.12.01,915296.0
2022.11.30,803744.0
2022.11.29,141578.0
2022.11.28,180667.0
2022.11.25,442517.0
2022.11.24,433309.0
2022.11.23,731169.0
2022.11.22,640642.0
2022.11.21,781543.0
2022.11.18,4516464.0
2022.11.17,1891439.0
2022.11.16,447213.0
2022.11.15,422216.0
2022.11.14,411053.0
2022.11.11,439241.0
2022.11.10,419225.0
2022.11.09,593083.0
2022.11.08,1201843.0
2022.11.07,271351.0
2022.11.04,197580.0
2022.11.03,166215.0
2022.11.02,344286.0
2022.11.01,797028.0
2022.10.31,89811.0
2022.10.28,160302.0
2022.10.27,259264.0
2022.10.26,463721.0
2022.10.25,157891.0
2022.10.24,259637.0
2022.10.21,193230.0
2022.10.20,160053.0
2022.10.19,336740.0
2022.10.18,2617956.0
2022.10.17,98732.0
2022.10.14,250148.0
2022.10.13,208425.0
2022.10.12,129188.0
2022.10.11,253695.0
2022.10.07,89519.0
2022.10.06,96283.0
2022.10.05,105832.0
2022.10.04,80560.0
2022.09.30,88600.0
2022.09.29,141653.0
2022.09.28,294102.0
2022.09.27,266201.0
2022.09.26,295606.0
2022.09.23,136141.0
2022.09.22,163886.0
2022.09.21,58270.0
2022.09.20,105692.0
2022.09.19,154136.0
2022.09.16,117009.0
2022.09.15,122607.0
2022.09.14,82584.0
2022.09.13,95665.0
2022.09.08,84634.0
2022.09.07,113616.0
2022.09.06,95234.0
2022.09.05,138037.0
2022.09.02,228475.0
2022.09.01,202687.0
2022.08.31,90964.0
2022.08.30,158594.0
2022.08.29,178136.0
2022.08.26,137484.0
2022.08.25,132536.0
2022.08.24,148781.0
2022.08.23,201290.0
2022.08.22,221470.0
2022.08.19,187042.0
2022.08.18,144038.0
2022.08.17,198324.0
2022.08.16,377165.0
2022.08.12,190551.0
2022.08.11,198234.0
2022.08.10,302234.0
2022.08.09,603279.0
2022.08.08,1480823.0
2022.08.05,243734.0
2022.08.04,1053627.0
2022.08.03,392374.0
2022.08.02,187680.0
2022.08.01,83526.0
2022.07.29,165703
2022.07.28,127389
2022.07.27,74101
2022.07.26,78304
2022.07.25,98569
2022.07.22,124648
2022.07.21,191142
2022.07.20,284416
2022.07.19,115070
2022.07.18,181390
2022.07.15,166197
2022.07.14,150320
2022.07.13,184428
2022.07.12,152962
2022.07.11,94567
2022.07.08,189189
2022.07.07,160299
2022.07.06,233670
2022.07.05,246224
2022.07.04,211778
