네오위즈,095660,2023.01.30,0.17,0.29
네오위즈,095660,2023.01.27,0.57,0.66
네오위즈,095660,2023.01.26,0.97,1.0
네오위즈,095660,2023.01.25,1.0,0.91
네오위즈,095660,2023.01.20,0.37,0.24
네오위즈,095660,2023.01.19,0.29,0.26
네오위즈,095660,2023.01.18,0.16,0.26
네오위즈,095660,2023.01.17,0.21,0.32
네오위즈,095660,2023.01.16,0.15,0.49
네오위즈,095660,2023.01.13,0.39,0.48
네오위즈,095660,2023.01.12,0.12,0.18
네오위즈,095660,2023.01.11,0.29,0.27
네오위즈,095660,2023.01.10,0.22,0.16
네오위즈,095660,2023.01.09,0.34,0.27
네오위즈,095660,2023.01.06,0.12,0.16
네오위즈,095660,2023.01.05,0.06,0.12
네오위즈,095660,2023.01.04,0.09,0.06
네오위즈,095660,2023.01.03,0.06,0.1
네오위즈,095660,2023.01.02,0.03,0.13
네오위즈,095660,2022.12.29,0.17,0.36
네오위즈,095660,2022.12.28,0.09,0.18
네오위즈,095660,2022.12.27,0.05,0.32
네오위즈,095660,2022.12.26,0.03,0.13
네오위즈,095660,2022.12.23,0.05,0.28
네오위즈,095660,2022.12.22,0.11,0.07
네오위즈,095660,2022.12.21,0.04,0.12
네오위즈,095660,2022.12.20,0.07,0.11
네오위즈,095660,2022.12.19,0.06,0.11
네오위즈,095660,2022.12.16,0.16,0.16
네오위즈,095660,2022.12.15,0.34,0.16
네오위즈,095660,2022.12.14,0.14,0.27
네오위즈,095660,2022.12.13,0.17,0.17
네오위즈,095660,2022.12.12,0.23,0.22
네오위즈,095660,2022.12.09,0.19,0.23
네오위즈,095660,2022.12.08,0.21,0.19
네오위즈,095660,2022.12.07,0.35,0.31
네오위즈,095660,2022.12.06,0.19,0.32
네오위즈,095660,2022.12.05,0.18,0.25
네오위즈,095660,2022.12.02,0.24,0.19
네오위즈,095660,2022.12.01,0.26,0.17
네오위즈,095660,2022.11.30,0.25,0.23
네오위즈,095660,2022.11.29,0.3,0.18
네오위즈,095660,2022.11.28,0.23,0.31
네오위즈,095660,2022.11.25,0.7,0.47
네오위즈,095660,2022.11.24,0.75,0.68
