companyName,companyCode,date,postPerDay,tradingPerDay
아프리카TV,067160,2023.01.30,0.14,0.22
아프리카TV,067160,2023.01.27,0.08,0.17
아프리카TV,067160,2023.01.26,0.22,0.64
아프리카TV,067160,2023.01.25,0.06,0.2
아프리카TV,067160,2023.01.20,0.0,0.0
아프리카TV,067160,2023.01.19,0.0,0.07
아프리카TV,067160,2023.01.18,0.08,0.08
아프리카TV,067160,2023.01.17,0.18,0.12
아프리카TV,067160,2023.01.16,0.08,0.2
아프리카TV,067160,2023.01.13,0.09,0.08
아프리카TV,067160,2023.01.12,0.16,0.2
아프리카TV,067160,2023.01.11,0.26,0.21
아프리카TV,067160,2023.01.10,0.21,0.4
아프리카TV,067160,2023.01.09,0.48,0.5
아프리카TV,067160,2023.01.06,0.46,0.25
아프리카TV,067160,2023.01.05,0.78,1.0
아프리카TV,067160,2023.01.04,0.38,0.27
아프리카TV,067160,2023.01.03,0.82,0.59
아프리카TV,067160,2023.01.02,0.64,0.26
아프리카TV,067160,2022.12.29,0.38,0.18
아프리카TV,067160,2022.12.28,0.49,0.23
아프리카TV,067160,2022.12.27,0.56,0.17
아프리카TV,067160,2022.12.26,0.12,0.16
아프리카TV,067160,2022.12.23,0.58,0.65
아프리카TV,067160,2022.12.22,0.42,0.24
아프리카TV,067160,2022.12.21,0.39,0.25
아프리카TV,067160,2022.12.20,0.35,0.17
아프리카TV,067160,2022.12.19,0.32,0.22
아프리카TV,067160,2022.12.16,0.53,0.2
아프리카TV,067160,2022.12.15,1.0,0.69
아프리카TV,067160,2022.12.14,0.53,0.4
아프리카TV,067160,2022.12.13,0.64,0.98
