넷마블,251270,2023.01.30,0.16,0.36
넷마블,251270,2023.01.27,0.24,0.46
넷마블,251270,2023.01.26,0.55,0.82
넷마블,251270,2023.01.25,0.11,0.25
넷마블,251270,2023.01.20,0.08,0.19
넷마블,251270,2023.01.19,0.12,0.2
넷마블,251270,2023.01.18,0.23,0.48
넷마블,251270,2023.01.17,0.16,0.43
넷마블,251270,2023.01.16,0.23,0.34
넷마블,251270,2023.01.13,0.13,0.41
넷마블,251270,2023.01.12,0.32,0.65
넷마블,251270,2023.01.11,0.25,0.35
넷마블,251270,2023.01.10,0.27,0.43
넷마블,251270,2023.01.09,0.21,0.39
넷마블,251270,2023.01.06,0.45,0.42
넷마블,251270,2023.01.05,0.55,0.78
넷마블,251270,2023.01.04,0.76,0.63
넷마블,251270,2023.01.03,0.41,0.71
넷마블,251270,2023.01.02,1.0,1.0
