companyName,companyCode,date,postPerDay,tradingPerDay
컴투스홀딩스,063080,2023.01.30,0.06,0.13
컴투스홀딩스,063080,2023.01.27,0.07,0.06
컴투스홀딩스,063080,2023.01.26,0.02,0.14
컴투스홀딩스,063080,2023.01.25,0.06,0.08
컴투스홀딩스,063080,2023.01.20,0.01,0.05
컴투스홀딩스,063080,2023.01.19,0.02,0.06
컴투스홀딩스,063080,2023.01.18,0.1,0.2
컴투스홀딩스,063080,2023.01.17,0.11,0.15
컴투스홀딩스,063080,2023.01.16,0.26,0.49
컴투스홀딩스,063080,2023.01.13,0.16,0.04
컴투스홀딩스,063080,2023.01.12,0.06,0.06
컴투스홀딩스,063080,2023.01.11,0.06,0.02
컴투스홀딩스,063080,2023.01.10,0.0,0.07
컴투스홀딩스,063080,2023.01.09,0.05,0.01
컴투스홀딩스,063080,2023.01.06,0.04,0.03
컴투스홀딩스,063080,2023.01.05,0.09,0.16
컴투스홀딩스,063080,2023.01.04,0.02,0.03
컴투스홀딩스,063080,2023.01.03,0.13,0.03
컴투스홀딩스,063080,2023.01.02,0.09,0.03
컴투스홀딩스,063080,2022.12.29,0.13,0.16
컴투스홀딩스,063080,2022.12.28,0.12,0.02
컴투스홀딩스,063080,2022.12.27,0.12,0.06
컴투스홀딩스,063080,2022.12.26,0.15,0.01
컴투스홀딩스,063080,2022.12.23,0.13,0.1
컴투스홀딩스,063080,2022.12.22,0.06,0.01
컴투스홀딩스,063080,2022.12.21,0.12,0.05
컴투스홀딩스,063080,2022.12.20,0.09,0.07
컴투스홀딩스,063080,2022.12.19,0.06,0.0
컴투스홀딩스,063080,2022.12.16,0.18,0.04
컴투스홀딩스,063080,2022.12.15,0.18,0.06
컴투스홀딩스,063080,2022.12.14,0.05,0.15
컴투스홀딩스,063080,2022.12.13,0.15,0.07
컴투스홀딩스,063080,2022.12.12,0.05,0.07
컴투스홀딩스,063080,2022.12.09,0.09,0.13
컴투스홀딩스,063080,2022.12.08,0.23,0.11
컴투스홀딩스,063080,2022.12.07,0.32,0.1
컴투스홀딩스,063080,2022.12.06,0.09,0.1
컴투스홀딩스,063080,2022.12.05,0.09,0.07
컴투스홀딩스,063080,2022.12.02,0.05,0.14
컴투스홀딩스,063080,2022.12.01,0.13,0.23
컴투스홀딩스,063080,2022.11.30,0.07,0.05
컴투스홀딩스,063080,2022.11.29,0.09,0.16
컴투스홀딩스,063080,2022.11.28,0.13,0.12
컴투스홀딩스,063080,2022.11.25,0.74,0.59
컴투스홀딩스,063080,2022.11.24,0.4,0.27
컴투스홀딩스,063080,2022.11.23,0.1,0.15
컴투스홀딩스,063080,2022.11.22,0.12,0.15
컴투스홀딩스,063080,2022.11.21,0.09,0.16
컴투스홀딩스,063080,2022.11.18,0.04,0.3
컴투스홀딩스,063080,2022.11.17,0.05,0.24
컴투스홀딩스,063080,2022.11.16,0.22,0.45
컴투스홀딩스,063080,2022.11.15,0.26,0.52
컴투스홀딩스,063080,2022.11.14,1.0,0.97
컴투스홀딩스,063080,2022.11.11,0.46,0.72
컴투스홀딩스,063080,2022.11.10,0.34,0.25
컴투스홀딩스,063080,2022.11.09,0.17,0.24
컴투스홀딩스,063080,2022.11.08,0.65,1.0
컴투스홀딩스,063080,2022.11.07,0.1,0.18
컴투스홀딩스,063080,2022.11.04,0.07,0.08
컴투스홀딩스,063080,2022.11.03,0.12,0.15
컴투스홀딩스,063080,2022.11.02,0.09,0.49
컴투스홀딩스,063080,2022.11.01,0.16,0.14
컴투스홀딩스,063080,2022.10.31,0.02,0.21
컴투스홀딩스,063080,2022.10.28,0.59,0.3
컴투스홀딩스,063080,2022.10.27,0.4,0.51
컴투스홀딩스,063080,2022.10.26,0.15,0.18
컴투스홀딩스,063080,2022.10.25,0.09,0.07
컴투스홀딩스,063080,2022.10.24,0.18,0.13
컴투스홀딩스,063080,2022.10.21,0.12,0.04
컴투스홀딩스,063080,2022.10.20,0.06,0.09
컴투스홀딩스,063080,2022.10.19,0.34,0.45
컴투스홀딩스,063080,2022.10.18,0.26,0.65
컴투스홀딩스,063080,2022.10.17,0.07,0.12
컴투스홀딩스,063080,2022.10.14,0.07,0.23
컴투스홀딩스,063080,2022.10.13,0.26,0.17
컴투스홀딩스,063080,2022.10.12,0.2,0.08
컴투스홀딩스,063080,2022.10.11,0.15,0.15
