companyName,companyCode,date,postPerDay,tradingPerDay
위메이드맥스,101730,2023.01.30,0.1,0.19
위메이드맥스,101730,2023.01.27,0.01,0.04
위메이드맥스,101730,2023.01.26,0.04,0.03
위메이드맥스,101730,2023.01.25,0.05,0.06
위메이드맥스,101730,2023.01.20,0.01,0.0
위메이드맥스,101730,2023.01.19,0.03,0.03
위메이드맥스,101730,2023.01.18,0.03,0.08
위메이드맥스,101730,2023.01.17,0.08,0.17
위메이드맥스,101730,2023.01.16,0.08,0.36
위메이드맥스,101730,2023.01.13,0.01,0.05
위메이드맥스,101730,2023.01.12,0.0,0.0
위메이드맥스,101730,2023.01.11,0.0,0.0
위메이드맥스,101730,2023.01.10,0.01,0.05
위메이드맥스,101730,2023.01.09,0.0,0.03
위메이드맥스,101730,2023.01.06,0.04,0.02
위메이드맥스,101730,2023.01.05,0.03,0.04
위메이드맥스,101730,2023.01.04,0.02,0.03
위메이드맥스,101730,2023.01.03,0.04,0.02
위메이드맥스,101730,2023.01.02,0.06,0.02
위메이드맥스,101730,2022.12.29,0.15,0.15
위메이드맥스,101730,2022.12.28,0.04,0.0
위메이드맥스,101730,2022.12.27,0.06,0.01
위메이드맥스,101730,2022.12.26,0.03,0.01
위메이드맥스,101730,2022.12.23,0.04,0.03
위메이드맥스,101730,2022.12.22,0.04,0.02
위메이드맥스,101730,2022.12.21,0.03,0.02
위메이드맥스,101730,2022.12.20,0.03,0.03
위메이드맥스,101730,2022.12.19,0.02,0.02
위메이드맥스,101730,2022.12.16,0.02,0.05
위메이드맥스,101730,2022.12.15,0.02,0.08
위메이드맥스,101730,2022.12.14,0.07,0.34
위메이드맥스,101730,2022.12.13,0.05,0.15
위메이드맥스,101730,2022.12.12,0.14,0.53
위메이드맥스,101730,2022.12.09,0.66,1.0
위메이드맥스,101730,2022.12.08,1.0,0.66
