companyName,companyCode,date,postPerDay,tradingPerDay
자이언트스텝,289220,2023.01.30,0.04,0.13
자이언트스텝,289220,2023.01.27,0.01,0.18
자이언트스텝,289220,2023.01.26,0.03,0.23
자이언트스텝,289220,2023.01.25,0.04,0.52
자이언트스텝,289220,2023.01.20,0.47,1.0
자이언트스텝,289220,2023.01.19,0.08,0.17
자이언트스텝,289220,2023.01.18,0.27,0.84
자이언트스텝,289220,2023.01.17,0.1,0.4
자이언트스텝,289220,2023.01.16,0.09,0.14
자이언트스텝,289220,2023.01.13,0.01,0.05
자이언트스텝,289220,2023.01.12,0.01,0.04
자이언트스텝,289220,2023.01.11,0.04,0.06
자이언트스텝,289220,2023.01.10,0.04,0.1
자이언트스텝,289220,2023.01.09,0.03,0.06
자이언트스텝,289220,2023.01.06,0.04,0.03
자이언트스텝,289220,2023.01.05,0.04,0.07
자이언트스텝,289220,2023.01.04,0.07,0.18
자이언트스텝,289220,2023.01.03,0.05,0.06
자이언트스텝,289220,2023.01.02,0.04,0.05
자이언트스텝,289220,2022.12.29,0.03,0.05
자이언트스텝,289220,2022.12.28,0.04,0.07
자이언트스텝,289220,2022.12.27,0.01,0.05
자이언트스텝,289220,2022.12.26,0.06,0.05
자이언트스텝,289220,2022.12.23,0.18,0.11
자이언트스텝,289220,2022.12.22,0.2,0.15
자이언트스텝,289220,2022.12.21,0.08,0.13
자이언트스텝,289220,2022.12.20,1.0,0.99
자이언트스텝,289220,2022.12.19,0.04,0.02
자이언트스텝,289220,2022.12.16,0.08,0.03
자이언트스텝,289220,2022.12.15,0.01,0.03
자이언트스텝,289220,2022.12.14,0.07,0.05
자이언트스텝,289220,2022.12.13,0.18,0.15
자이언트스텝,289220,2022.12.12,0.04,0.07
자이언트스텝,289220,2022.12.09,0.12,0.18
자이언트스텝,289220,2022.12.08,0.04,0.13
자이언트스텝,289220,2022.12.07,0.09,0.07
자이언트스텝,289220,2022.12.06,0.09,0.09
자이언트스텝,289220,2022.12.05,0.24,0.29
자이언트스텝,289220,2022.12.02,0.18,0.49
자이언트스텝,289220,2022.12.01,0.03,0.12
자이언트스텝,289220,2022.11.30,0.01,0.14
자이언트스텝,289220,2022.11.29,0.02,0.11
자이언트스텝,289220,2022.11.28,0.08,0.35
자이언트스텝,289220,2022.11.25,0.23,0.79
자이언트스텝,289220,2022.11.24,0.2,0.62
자이언트스텝,289220,2022.11.23,0.02,0.06
자이언트스텝,289220,2022.11.22,0.01,0.01
자이언트스텝,289220,2022.11.21,0.04,0.06
자이언트스텝,289220,2022.11.18,0.05,0.06
자이언트스텝,289220,2022.11.17,0.06,0.03
자이언트스텝,289220,2022.11.16,0.04,0.06
자이언트스텝,289220,2022.11.15,0.1,0.15
자이언트스텝,289220,2022.11.14,0.08,0.28
자이언트스텝,289220,2022.11.11,0.1,0.22
자이언트스텝,289220,2022.11.10,0.01,0.01
자이언트스텝,289220,2022.11.09,0.01,0.05
자이언트스텝,289220,2022.11.08,0.01,0.07
자이언트스텝,289220,2022.11.07,0.04,0.02
자이언트스텝,289220,2022.11.04,0.13,0.16
자이언트스텝,289220,2022.11.03,0.07,0.05
자이언트스텝,289220,2022.11.02,0.02,0.07
자이언트스텝,289220,2022.11.01,0.04,0.01
자이언트스텝,289220,2022.10.31,0.0,0.0
자이언트스텝,289220,2022.10.28,0.07,0.05
자이언트스텝,289220,2022.10.27,0.03,0.05
자이언트스텝,289220,2022.10.26,0.01,0.02
자이언트스텝,289220,2022.10.25,0.02,0.02
자이언트스텝,289220,2022.10.24,0.0,0.02
자이언트스텝,289220,2022.10.21,0.04,0.04
자이언트스텝,289220,2022.10.20,0.02,0.08
자이언트스텝,289220,2022.10.19,0.08,0.14
자이언트스텝,289220,2022.10.18,0.49,0.75
자이언트스텝,289220,2022.10.17,0.04,0.01
자이언트스텝,289220,2022.10.14,0.04,0.02
자이언트스텝,289220,2022.10.13,0.08,0.01
자이언트스텝,289220,2022.10.12,0.02,0.02
자이언트스텝,289220,2022.10.11,0.08,0.02
자이언트스텝,289220,2022.10.07,0.04,0.03
자이언트스텝,289220,2022.10.06,0.04,0.01
자이언트스텝,289220,2022.10.05,0.04,0.02
자이언트스텝,289220,2022.10.04,0.06,0.01
자이언트스텝,289220,2022.09.30,0.03,0.01
자이언트스텝,289220,2022.09.29,0.05,0.03
자이언트스텝,289220,2022.09.28,0.11,0.04
자이언트스텝,289220,2022.09.27,0.1,0.04
자이언트스텝,289220,2022.09.26,0.1,0.05
자이언트스텝,289220,2022.09.23,0.07,0.02
자이언트스텝,289220,2022.09.22,0.06,0.04
자이언트스텝,289220,2022.09.21,0.01,0.01
자이언트스텝,289220,2022.09.20,0.01,0.02
자이언트스텝,289220,2022.09.19,0.01,0.03
