companyName,companyCode,date,postPerDay,tradingPerDay
네오위즈홀딩스,042420,2023.01.30,0.03,0.02
네오위즈홀딩스,042420,2023.01.26,0.07,0.08
네오위즈홀딩스,042420,2023.01.25,0.12,0.08
네오위즈홀딩스,042420,2023.01.20,0.03,0.01
네오위즈홀딩스,042420,2023.01.19,0.0,0.02
네오위즈홀딩스,042420,2023.01.18,0.05,0.05
네오위즈홀딩스,042420,2023.01.17,0.33,0.18
네오위즈홀딩스,042420,2023.01.16,0.1,0.07
네오위즈홀딩스,042420,2023.01.13,0.07,0.04
네오위즈홀딩스,042420,2023.01.12,0.1,0.05
네오위즈홀딩스,042420,2023.01.11,0.12,0.1
네오위즈홀딩스,042420,2023.01.10,0.07,0.04
네오위즈홀딩스,042420,2023.01.06,0.0,0.0
네오위즈홀딩스,042420,2023.01.03,0.0,0.01
네오위즈홀딩스,042420,2022.12.29,0.03,0.03
네오위즈홀딩스,042420,2022.12.28,0.0,0.02
네오위즈홀딩스,042420,2022.12.27,0.0,0.01
네오위즈홀딩스,042420,2022.12.26,0.0,0.0
네오위즈홀딩스,042420,2022.12.22,0.05,0.0
네오위즈홀딩스,042420,2022.12.20,0.05,0.01
네오위즈홀딩스,042420,2022.12.15,0.03,0.01
네오위즈홀딩스,042420,2022.12.14,0.03,0.03
네오위즈홀딩스,042420,2022.12.13,0.07,0.04
네오위즈홀딩스,042420,2022.12.12,0.0,0.01
네오위즈홀딩스,042420,2022.12.08,0.05,0.02
네오위즈홀딩스,042420,2022.12.07,0.0,0.03
네오위즈홀딩스,042420,2022.12.06,0.07,0.03
네오위즈홀딩스,042420,2022.12.05,0.0,0.05
네오위즈홀딩스,042420,2022.12.02,0.0,0.05
네오위즈홀딩스,042420,2022.12.01,0.03,0.07
네오위즈홀딩스,042420,2022.11.30,0.0,0.03
네오위즈홀딩스,042420,2022.11.29,0.05,0.02
네오위즈홀딩스,042420,2022.11.28,0.03,0.04
네오위즈홀딩스,042420,2022.11.25,0.23,0.1
네오위즈홀딩스,042420,2022.11.24,0.12,0.19
네오위즈홀딩스,042420,2022.11.23,0.05,0.07
네오위즈홀딩스,042420,2022.11.22,0.07,0.04
네오위즈홀딩스,042420,2022.11.21,0.03,0.05
네오위즈홀딩스,042420,2022.11.18,0.05,0.04
네오위즈홀딩스,042420,2022.11.17,0.07,0.1
네오위즈홀딩스,042420,2022.11.16,0.2,0.11
네오위즈홀딩스,042420,2022.11.15,0.28,0.46
네오위즈홀딩스,042420,2022.11.14,0.1,0.12
네오위즈홀딩스,042420,2022.11.11,0.07,0.28
네오위즈홀딩스,042420,2022.11.10,0.1,0.06
네오위즈홀딩스,042420,2022.11.09,0.15,0.12
네오위즈홀딩스,042420,2022.11.08,1.0,0.5
네오위즈홀딩스,042420,2022.11.07,0.1,0.01
네오위즈홀딩스,042420,2022.11.04,0.15,0.01
네오위즈홀딩스,042420,2022.11.03,0.05,0.02
네오위즈홀딩스,042420,2022.11.02,0.0,0.09
네오위즈홀딩스,042420,2022.10.31,0.0,0.01
네오위즈홀딩스,042420,2022.11.01,0.0,0.01
네오위즈홀딩스,042420,2022.10.28,0.1,0.04
네오위즈홀딩스,042420,2022.10.27,0.03,0.04
네오위즈홀딩스,042420,2022.10.20,0.03,0.02
네오위즈홀딩스,042420,2022.10.19,0.0,0.04
네오위즈홀딩스,042420,2022.10.18,0.05,0.06
네오위즈홀딩스,042420,2022.10.17,0.03,0.02
네오위즈홀딩스,042420,2022.10.14,0.05,0.02
네오위즈홀딩스,042420,2022.10.13,0.23,0.05
네오위즈홀딩스,042420,2022.10.12,0.1,0.01
네오위즈홀딩스,042420,2022.10.11,0.07,0.01
네오위즈홀딩스,042420,2022.10.07,0.0,0.01
네오위즈홀딩스,042420,2022.10.05,0.07,0.02
네오위즈홀딩스,042420,2022.10.04,0.0,0.02
네오위즈홀딩스,042420,2022.09.30,0.0,0.02
네오위즈홀딩스,042420,2022.09.29,0.03,0.02
네오위즈홀딩스,042420,2022.09.28,0.05,0.05
네오위즈홀딩스,042420,2022.09.26,0.15,0.04
네오위즈홀딩스,042420,2022.09.23,0.3,0.03
네오위즈홀딩스,042420,2022.09.22,0.07,0.02
네오위즈홀딩스,042420,2022.09.21,0.05,0.01
네오위즈홀딩스,042420,2022.09.20,0.03,0.01
네오위즈홀딩스,042420,2022.09.19,0.07,0.05
네오위즈홀딩스,042420,2022.09.15,0.07,0.03
네오위즈홀딩스,042420,2022.09.14,0.05,0.03
네오위즈홀딩스,042420,2022.09.13,0.15,0.04
네오위즈홀딩스,042420,2022.09.08,0.17,0.02
네오위즈홀딩스,042420,2022.09.07,0.1,0.03
네오위즈홀딩스,042420,2022.09.06,0.1,0.02
네오위즈홀딩스,042420,2022.09.05,0.17,0.04
네오위즈홀딩스,042420,2022.09.02,0.1,0.05
네오위즈홀딩스,042420,2022.09.01,0.28,0.16
네오위즈홀딩스,042420,2022.08.31,0.2,0.11
네오위즈홀딩스,042420,2022.08.30,0.23,0.12
네오위즈홀딩스,042420,2022.08.29,0.72,1.0
네오위즈홀딩스,042420,2022.08.26,0.6,0.48
네오위즈홀딩스,042420,2022.08.25,0.23,0.05
네오위즈홀딩스,042420,2022.08.24,0.03,0.05
네오위즈홀딩스,042420,2022.08.23,0.1,0.02
네오위즈홀딩스,042420,2022.08.22,0.05,0.02
네오위즈홀딩스,042420,2022.08.19,0.07,0.03
네오위즈홀딩스,042420,2022.08.18,0.17,0.04
네오위즈홀딩스,042420,2022.08.17,0.05,0.03
네오위즈홀딩스,042420,2022.08.16,0.0,0.03
네오위즈홀딩스,042420,2022.08.12,0.05,0.01
네오위즈홀딩스,042420,2022.08.11,0.12,0.03
네오위즈홀딩스,042420,2022.08.10,0.1,0.04
네오위즈홀딩스,042420,2022.08.09,0.05,0.09
네오위즈홀딩스,042420,2022.08.08,0.1,0.04
네오위즈홀딩스,042420,2022.08.05,0.1,0.08
네오위즈홀딩스,042420,2022.08.04,0.35,0.32
네오위즈홀딩스,042420,2022.08.03,0.0,0.04
네오위즈홀딩스,042420,2022.08.02,0.03,0.01
네오위즈홀딩스,042420,2022.08.01,0.05,0.02
네오위즈홀딩스,042420,2022.07.29,0.0,0.06
네오위즈홀딩스,042420,2022.07.28,0.0,0.03
네오위즈홀딩스,042420,2022.07.27,0.1,0.01
네오위즈홀딩스,042420,2022.07.26,0.0,0.01
네오위즈홀딩스,042420,2022.07.25,0.03,0.02
네오위즈홀딩스,042420,2022.07.22,0.12,0.06
네오위즈홀딩스,042420,2022.07.20,0.07,0.14
네오위즈홀딩스,042420,2022.07.18,0.0,0.01
네오위즈홀딩스,042420,2022.07.15,0.05,0.06
네오위즈홀딩스,042420,2022.07.14,0.03,0.06
네오위즈홀딩스,042420,2022.07.12,0.0,0.01
네오위즈홀딩스,042420,2022.07.11,0.03,0.01
네오위즈홀딩스,042420,2022.07.08,0.0,0.03
네오위즈홀딩스,042420,2022.07.06,0.0,0.03
네오위즈홀딩스,042420,2022.07.01,0.0,0.01
네오위즈홀딩스,042420,2022.06.30,0.1,0.01
네오위즈홀딩스,042420,2022.06.29,0.05,0.0
네오위즈홀딩스,042420,2022.06.27,0.05,0.01
네오위즈홀딩스,042420,2022.06.24,0.05,0.02
네오위즈홀딩스,042420,2022.06.23,0.05,0.03
네오위즈홀딩스,042420,2022.06.22,0.03,0.01
네오위즈홀딩스,042420,2022.06.21,0.1,0.01
네오위즈홀딩스,042420,2022.06.20,0.03,0.03
네오위즈홀딩스,042420,2022.06.17,0.07,0.01
네오위즈홀딩스,042420,2022.06.16,0.1,0.02
네오위즈홀딩스,042420,2022.06.14,0.05,0.03
네오위즈홀딩스,042420,2022.06.13,0.05,0.02
네오위즈홀딩스,042420,2022.06.10,0.03,0.01
네오위즈홀딩스,042420,2022.06.09,0.03,0.03
