미래에셋글로벌리츠,396690,0,0
이스타코,015020,-75.21008403361344,-92.3076923076923
신한서부티엔디리츠,404990,0,0
케이탑리츠,145270,0,0
신한알파리츠,293940,0,0
한국토지신탁,034830,-7.156824403597967,-21.374685666387258
KB스타리츠,432320,0,0
이지스밸류리츠,334890,0,0
미래에셋맵스리츠,357250,0,0
한국자산신탁,123890,0,0
NH올원리츠,400760,0,0
SK디앤디,210980,0,0
이지스레지던스리츠,350520,0,0
코람코에너지리츠,357120,0,0
에이리츠,140910,0,0
롯데리츠,330590,0,0
코람코더원리츠,417310,0,0
마스턴프리미어리츠,357430,0,0
SK리츠,395400,0,0
이리츠코크렙,088260,0,0
디앤디플랫폼리츠,377190,0,0
NH프라임리츠,338100,0,0
제이알글로벌리츠,348950,0,0
모두투어리츠,204210,0,0
ESR켄달스퀘어리츠,365550,0,0
