companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsRate
애니메디솔루션,390110,0,0
이오플로우,294090,0,92.53731343283582
셀바스AI,108860,-1.694915254237288,-75.80645161290323
제테마,216080,51.32579280107608,-36.824703469360124
코렌텍,104540,0.7462686567164178,21.21212121212121
리메드,302550,-10.75268817204301,-60.46511627906976
시너지이노베이션,048870,26.190476190476193,850.0
엠아이텍,179290,21.05650062078274,72.32688879747703
바이오다인,314930,-9.75609756097561,5.88235294117647
덴티움,145720,13.905147519874092,47.69142733612589
피제이전자,006140,4.934541792547835,-5.084745762711865
루트로닉,085370,32.959300549347944,35.537717676708816
제놀루션,225220,2032.5,53900.0
한컴라이프케어,372910,127.92792792792793,325.27472527472526
나이벡,138610,-31.182795698924732,200.0
이루다,164060,31.71188318650951,42.98038456575042
지노믹트리,228760,300.0,20.388349514563107
세종메디칼,258830,-6.790123456790123,-113.1578947368421
클래시스,214150,21.4334810000491,18.936776334761102
하이로닉,149980,-16.129032258064516,-45.45454545454545
아이오바이오,447690,0,0
피플바이오,304840,208.5185185185185,0
디오,039840,-5.581761006289308,-13.793103448275861
진시스템,363250,1109.0909090909092,-231.99999999999997
마이크로디지탈,305090,-41.02564102564102,64.0625
루트로닉3우C,08537M,32.959300549347944,35.537717676708816
오스템임플란트,048260,23.917707763261337,75.99723419553506
엘앤케이바이오,156100,-27.06766917293233,-60.215053763440864
비올,335890,40.71420850643944,55.60524404693651
녹십자엠에스,142280,39.14110429447853,-240.0
아스타,246720,0.0,-1.6129032258064515
에스디바이오센서,137310,754.610284289115,27338.779070806635
노을,376930,0,55.319148936170215
원텍,336570,0,0
솔고바이오,043100,7.009345794392523,-108.47457627118644
메타바이오메드,059210,-24.242424242424242,-53.44827586206896
신흥,004080,-5.121951219512195,100.0
티앤엘,340570,38.61874453311997,56.35820488679234
수젠텍,253840,989.4736842105264,-416.9014084507042
켈스,402420,0,0
마이크로엔엑스,448780,0,0
지티지웰니스,219750,-33.993399339933994,115.21739130434783
이노시스,056090,-20.114942528735632,800.0
피에이치씨,057880,167.0212765957447,-103.07692307692307
휴비츠,065510,11.516065565937929,46.93039417378279
아이센스,099190,12.357548475207176,-3.302753953606196
인트로메딕,150840,-31.818181818181817,-3.7735849056603774
한국비엔씨,256840,9.6045197740113,-60.86956521739131
덴티스,261200,21.12026402922643,700.6623931623932
오스테오닉,226400,0,0
세운메디칼,100700,-4.783258594917788,-14.792899408284024
디알텍,214680,15.690376569037657,-492.8571428571429
디알젬,263690,77.3710482529118,400.0
파마리서치,214450,31.929987169965106,53.796024007830766
비스토스,419540,0,0
레이언스,228850,8.358130297132314,46.366521421118485
씨유메디칼,115480,1.4336917562724014,-370.0
이노테라피,246960,-14.285714285714285,-5.128205128205128
바텍,043150,15.5085901537604,32.933583364059736
제노레이,122310,-5.22273425499232,-24.489795918367346
레이,228670,27.946569595145103,101.22986842192218
미코바이오메드,214610,1014.6341463414634,-129.9145299145299
한스바이오메드,042520,-26.217228464419474,482.35294117647055
셀바스헬스케어,208370,-5.357142857142857,-144.11764705882354
메디아나,041920,39.46280991735537,103.89610389610388
플라즈맵,405000,0,0
엘앤씨바이오,290650,13.013698630136986,-18.88888888888889
제이브이엠,054950,9.11795434737575,36.11388130623799
멕아이씨에스,058110,427.906976744186,-15250.0
인터로조,119610,13.163250825871868,22.93911770993574
바이오노트,377740,0,0
뷰웍스,100120,20.50989859578982,18.750561067482504
원바이오젠,307280,36.11500040939982,51.88172043010752
인바디,041830,12.078464797570907,21.932037075668976
젠큐릭스,229000,1500.0,40.909090909090914
