다보링크,340360,0,0
코맥스,036690,-8.874912648497554,-98.4375
피피아이,062970,-54.93827160493827,-340.74074074074076
이노와이어리스,073490,9.149703980282052,2.7310166982648556
오이솔루션,138080,-25.352574012763636,-233.16166853028483
아이크래프트,052460,0,0
코위버,056360,-28.470380194518125,-72.64957264957265
머큐리,100590,0,0
AP위성,211270,-0.6564551422319475,-38.028169014084504
파이오링크,170790,0,0
휴림네트웍스,192410,-56.54952076677316,-427.77777777777777
옵티시스,109080,3.5532994923857872,-27.27272727272727
코콤,015710,-11.202389843166543,-18.045112781954884
광무,029480,-3.4482758620689653,34.61538461538461
라닉스,317120,0,0
유비벨록스,089850,2.3622047244094486,119.23076923076923
이노인스트루먼트,215790,-3.4482758620689653,-117.71428571428571
쏠리드,050890,6.207508156399057,161.70925381742964
웨이브일렉트로,095270,5.630026809651475,-82.0408163265306
텔레필드,091440,-29.20353982300885,-201.75438596491227
유비쿼스,264450,6.352261790182869,55.73770491803278
삼지전자,037460,6.321070234113712,32.87292817679558
에치에프알,230240,51.81882756288089,-376.1383628356105
하이트론,019490,-21.32564841498559,26.797385620915033
컨버즈,109070,-55.45851528384279,-18.333333333333332
인텔리안테크,189300,31.60170149688622,206.12195902688862
타이드,346010,0,0
CS,065770,33.54037267080746,-144.44444444444443
다산네트웍스,039560,-8.10074880871341,383.33333333333337
라이트론,069540,0,0
인성정보,033230,-1.9051479529793272,-17.142857142857142
RF머트리얼즈,327260,0,0
서진시스템,178320,38.053192661577754,322.84763043148297
대한광통신,010170,-11.795204147764096,136.45833333333331
케이엠더블유,032500,-50.4319812564065,-76.2699564586357
기가레인,049080,0,0
텔콘RF제약,200230,-36.952380952380956,-167.74193548387098
유비쿼스홀딩스,078070,7.9111111111111105,57.66423357664233
아이즈비전,031310,2.8897338403041823,-1240.0
기산텔레콤,035460,2.533532041728763,-90.0
뉴지랩파마,214870,-43.21503131524008,1142.857142857143
RFHIC,218410,5.204908069829211,-148.41487500705378
에이스테크,088800,0,0
우리넷,115440,-28.900949796472187,-217.85714285714283
에프알텍,073540,-6.870229007633588,8.333333333333332
알엔투테크놀로지,148250,13.333333333333334,46.42857142857143
옵티코어,380540,0,0
현대에이치티,039010,-0.8604206500956023,-18.095238095238095
