companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsRate
에이트원,230980,-19.083969465648856,-146.15384615384613
한국항공우주,047810,-3.3372310724644194,16.509101344767814
한화시스템,272210,11.767848086262385,-11.281257165272237
LIG넥스원,079550,15.135763212882361,134.42980021073504
빅텍,065450,37.3469387755102,23.076923076923077
휴센텍,215090,3.3707865168539324,-109.09090909090908
어스앤에어로스페이스,263540,-36.12167300380228,-65.76086956521739
우리기술,032820,44.63768115942029,-135.5263157894737
한화에어로스페이스,012450,7.293808599359733,32.56650537464436
아이쓰리시스템,214430,16.20266594230031,78.17460317460318
아스트,067390,-62.30982019363762,-233.56643356643357
하이즈항공,221840,-31.20759837177748,-192.10526315789474
켄코아에어로스페이스,274090,25.971625692525766,-298.99725812769293
쎄트렉아이,099320,27.065527065527068,48.91304347826087
휴니드,005870,3.389830508474576,25.0
제노코,361390,21.519078789975463,-86.46511627906978
퍼스텍,010820,4.592240696753761,-185.1063829787234
탈로스,434190,0,0
