ø•∞‘¿”,058630,2023.01.30,5,566802.0
ø•∞‘¿”,058630,2023.01.27,10,298840.0
ø•∞‘¿”,058630,2023.01.26,13,628950.0
ø•∞‘¿”,058630,2023.01.25,12,696564.0
ø•∞‘¿”,058630,2023.01.20,5,355639.0
ø•∞‘¿”,058630,2023.01.19,8,291603.0
ø•∞‘¿”,058630,2023.01.18,8,615269.0
ø•∞‘¿”,058630,2023.01.17,16,661737.0
ø•∞‘¿”,058630,2023.01.16,5,572344.0
ø•∞‘¿”,058630,2023.01.13,7,275133.0
ø•∞‘¿”,058630,2023.01.12,3,282728.0
ø•∞‘¿”,058630,2023.01.11,10,436565.0
ø•∞‘¿”,058630,2023.01.10,4,369629.0
ø•∞‘¿”,058630,2023.01.09,6,513980.0
ø•∞‘¿”,058630,2023.01.06,12,362671.0
ø•∞‘¿”,058630,2023.01.05,20,653478.0
ø•∞‘¿”,058630,2023.01.04,44,3179033.0
ø•∞‘¿”,058630,2023.01.03,39,1247797.0
ø•∞‘¿”,058630,2023.01.02,11,979124.0
ø•∞‘¿”,058630,2022.12.29,43,3164018.0
ø•∞‘¿”,058630,2022.12.28,13,249349.0
ø•∞‘¿”,058630,2022.12.27,6,254746.0
ø•∞‘¿”,058630,2022.12.26,12,200344.0
ø•∞‘¿”,058630,2022.12.23,7,324093.0
ø•∞‘¿”,058630,2022.12.22,9,943301.0
ø•∞‘¿”,058630,2022.12.21,6,355062.0
ø•∞‘¿”,058630,2022.12.20,14,404607.0
ø•∞‘¿”,058630,2022.12.19,13,344274.0
ø•∞‘¿”,058630,2022.12.16,20,627494.0
ø•∞‘¿”,058630,2022.12.15,18,427027.0
ø•∞‘¿”,058630,2022.12.14,19,767977.0
ø•∞‘¿”,058630,2022.12.13,26,1137386.0
ø•∞‘¿”,058630,2022.12.12,27,1466849.0
ø•∞‘¿”,058630,2022.12.09,37,1813967.0
ø•∞‘¿”,058630,2022.12.08,54,3751391.0
ø•∞‘¿”,058630,2022.12.07,150,10647613.0
ø•∞‘¿”,058630,2022.12.06,1,231112.0
ø•∞‘¿”,058630,2022.12.05,4,355921.0
ø•∞‘¿”,058630,2022.12.02,4,334335.0
ø•∞‘¿”,058630,2022.12.01,15,915296.0
ø•∞‘¿”,058630,2022.11.30,16,803744.0
ø•∞‘¿”,058630,2022.11.29,2,141578.0
ø•∞‘¿”,058630,2022.11.28,6,180667.0
ø•∞‘¿”,058630,2022.11.25,18,442517.0
ø•∞‘¿”,058630,2022.11.24,16,433309.0
ø•∞‘¿”,058630,2022.11.23,24,731169.0
ø•∞‘¿”,058630,2022.11.22,39,640642.0
ø•∞‘¿”,058630,2022.11.21,29,781543.0
ø•∞‘¿”,058630,2022.11.18,73,4516464.0
ø•∞‘¿”,058630,2022.11.17,37,1891439.0
ø•∞‘¿”,058630,2022.11.16,12,447213.0
ø•∞‘¿”,058630,2022.11.15,9,422216.0
ø•∞‘¿”,058630,2022.11.14,18,411053.0
ø•∞‘¿”,058630,2022.11.11,15,439241.0
ø•∞‘¿”,058630,2022.11.10,9,419225.0
ø•∞‘¿”,058630,2022.11.09,20,593083.0
ø•∞‘¿”,058630,2022.11.08,50,1201843.0
ø•∞‘¿”,058630,2022.11.07,12,271351.0
ø•∞‘¿”,058630,2022.11.04,9,197580.0
ø•∞‘¿”,058630,2022.11.03,4,166215.0
ø•∞‘¿”,058630,2022.11.02,10,344286.0
ø•∞‘¿”,058630,2022.11.01,16,797028.0
ø•∞‘¿”,058630,2022.10.31,2,89811.0
ø•∞‘¿”,058630,2022.10.28,1,160302.0
ø•∞‘¿”,058630,2022.10.27,11,259264.0
ø•∞‘¿”,058630,2022.10.26,9,463721.0
ø•∞‘¿”,058630,2022.10.25,5,157891.0
ø•∞‘¿”,058630,2022.10.24,5,259637.0
ø•∞‘¿”,058630,2022.10.21,8,193230.0
ø•∞‘¿”,058630,2022.10.20,7,160053.0
ø•∞‘¿”,058630,2022.10.19,14,336740.0
ø•∞‘¿”,058630,2022.10.18,4,2617956.0
