¿£¾¾¼ÒÇÁÆ®,036570,2022.11.01,56216.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.31,73188.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.28,65727.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.27,58343.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.26,116441.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.25,82069.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.24,100744.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.21,75084.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.20,106377.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.19,128667.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.18,161150.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.17,60583.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.14,81220.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.13,93182.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.12,62551.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.11,93937.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.07,78955.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.06,50969.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.05,76530.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.10.04,96425.0
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.30,114853
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.29,98931
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.28,87924
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.27,111345
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.26,100750
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.23,138112
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.22,85936
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.21,46591
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.20,62410
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.19,102295
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.16,66015
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.15,50201
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.14,72772
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.13,74764
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.08,116331
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.07,46861
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.06,41138
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.05,80910
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.02,91875
¿£¾¾¼ÒÇÁÆ®,036570,2022.09.01,80965
