companyName,companyCode,companyDate,postsPerDay,volumePerDay
스카이문스테크놀로지,033790,2023.01.30,0.0,0
스카이문스테크놀로지,033790,2023.01.26,0.33,0
스카이문스테크놀로지,033790,2023.01.25,0.0,0
스카이문스테크놀로지,033790,2023.01.20,0.0,0
스카이문스테크놀로지,033790,2023.01.19,0.33,0
스카이문스테크놀로지,033790,2023.01.18,0.0,0
스카이문스테크놀로지,033790,2023.01.16,0.0,0
스카이문스테크놀로지,033790,2023.01.13,0.33,0
스카이문스테크놀로지,033790,2023.01.12,0.0,0
스카이문스테크놀로지,033790,2023.01.11,0.33,0
스카이문스테크놀로지,033790,2023.01.10,0.0,0
스카이문스테크놀로지,033790,2023.01.09,0.0,0
스카이문스테크놀로지,033790,2023.01.06,0.0,0
스카이문스테크놀로지,033790,2023.01.03,0.0,0
스카이문스테크놀로지,033790,2022.12.12,0.0,0
스카이문스테크놀로지,033790,2022.12.05,0.0,0
스카이문스테크놀로지,033790,2022.11.23,0.0,0
스카이문스테크놀로지,033790,2022.11.15,0.33,0
스카이문스테크놀로지,033790,2022.10.25,0.0,0
스카이문스테크놀로지,033790,2022.10.13,0.0,0
스카이문스테크놀로지,033790,2022.09.22,0.0,0
스카이문스테크놀로지,033790,2022.08.29,0.0,0
스카이문스테크놀로지,033790,2022.08.18,0.0,0
스카이문스테크놀로지,033790,2022.08.16,0.0,0
스카이문스테크놀로지,033790,2022.08.08,0.0,0
스카이문스테크놀로지,033790,2022.07.13,0.0,0
스카이문스테크놀로지,033790,2022.07.12,0.33,0
스카이문스테크놀로지,033790,2022.07.11,0.0,0
스카이문스테크놀로지,033790,2022.07.07,0.0,0
스카이문스테크놀로지,033790,2022.07.08,0.0,0
스카이문스테크놀로지,033790,2022.07.01,0.0,0
스카이문스테크놀로지,033790,2022.06.30,0.0,0
스카이문스테크놀로지,033790,2022.06.28,0.0,0
스카이문스테크놀로지,033790,2022.06.24,0.33,0
스카이문스테크놀로지,033790,2022.06.21,0.0,0
스카이문스테크놀로지,033790,2022.06.17,1.0,0
스카이문스테크놀로지,033790,2022.06.16,0.33,0
스카이문스테크놀로지,033790,2022.06.15,0.33,0
스카이문스테크놀로지,033790,2022.06.14,0.33,0
스카이문스테크놀로지,033790,2022.06.13,0.33,0
