companyName,companyCode,companyDate,postsPerDay,volumePerDay
아프리카TV,067160,2023.01.30,0.2,0.36
아프리카TV,067160,2023.01.27,0.14,0.32
아프리카TV,067160,2023.01.26,0.27,0.71
아프리카TV,067160,2023.01.25,0.12,0.34
아프리카TV,067160,2023.01.20,0.07,0.18
아프리카TV,067160,2023.01.19,0.07,0.24
아프리카TV,067160,2023.01.18,0.14,0.25
아프리카TV,067160,2023.01.17,0.23,0.27
아프리카TV,067160,2023.01.16,0.14,0.35
아프리카TV,067160,2023.01.13,0.15,0.25
아프리카TV,067160,2023.01.12,0.22,0.35
아프리카TV,067160,2023.01.11,0.31,0.35
아프리카TV,067160,2023.01.10,0.26,0.5
아프리카TV,067160,2023.01.09,0.52,0.59
아프리카TV,067160,2023.01.06,0.49,0.38
아프리카TV,067160,2023.01.05,0.79,1.0
아프리카TV,067160,2023.01.04,0.42,0.4
아프리카TV,067160,2023.01.03,0.84,0.66
아프리카TV,067160,2023.01.02,0.66,0.39
아프리카TV,067160,2022.12.29,0.42,0.33
아프리카TV,067160,2022.12.28,0.53,0.36
아프리카TV,067160,2022.12.27,0.59,0.32
아프리카TV,067160,2022.12.26,0.18,0.31
아프리카TV,067160,2022.12.23,0.6,0.71
아프리카TV,067160,2022.12.22,0.46,0.38
아프리카TV,067160,2022.12.21,0.43,0.38
아프리카TV,067160,2022.12.20,0.4,0.32
아프리카TV,067160,2022.12.19,0.36,0.36
아프리카TV,067160,2022.12.16,0.56,0.34
아프리카TV,067160,2022.12.15,1.0,0.75
아프리카TV,067160,2022.12.14,0.56,0.51
아프리카TV,067160,2022.12.13,0.66,0.98
