네오위즈홀딩스,042420,2023.01.30,2,51282.0
네오위즈홀딩스,042420,2023.01.26,4,136755.0
네오위즈홀딩스,042420,2023.01.25,6,149307.0
네오위즈홀딩스,042420,2023.01.20,2,37569.0
네오위즈홀딩스,042420,2023.01.19,1,46337.0
네오위즈홀딩스,042420,2023.01.18,3,92145.0
네오위즈홀딩스,042420,2023.01.17,14,294073.0
네오위즈홀딩스,042420,2023.01.16,5,133121.0
네오위즈홀딩스,042420,2023.01.13,4,86417.0
네오위즈홀딩스,042420,2023.01.12,5,95370.0
네오위즈홀딩스,042420,2023.01.11,6,171337.0
네오위즈홀딩스,042420,2023.01.10,4,76212.0
네오위즈홀딩스,042420,2023.01.06,1,18077.0
네오위즈홀딩스,042420,2023.01.03,1,35000.0
네오위즈홀딩스,042420,2022.12.29,2,69248.0
네오위즈홀딩스,042420,2022.12.28,1,51430.0
네오위즈홀딩스,042420,2022.12.27,1,29736.0
네오위즈홀딩스,042420,2022.12.26,1,20350.0
네오위즈홀딩스,042420,2022.12.22,3,20949.0
네오위즈홀딩스,042420,2022.12.20,3,39071.0
네오위즈홀딩스,042420,2022.12.15,2,35502.0
네오위즈홀딩스,042420,2022.12.14,2,62249.0
네오위즈홀딩스,042420,2022.12.13,4,81097.0
네오위즈홀딩스,042420,2022.12.12,1,26947.0
네오위즈홀딩스,042420,2022.12.08,3,55510.0
네오위즈홀딩스,042420,2022.12.07,1,68618.0
네오위즈홀딩스,042420,2022.12.06,4,56883.0
네오위즈홀딩스,042420,2022.12.05,1,89054.0
네오위즈홀딩스,042420,2022.12.02,1,97653.0
네오위즈홀딩스,042420,2022.12.01,2,119242.0
네오위즈홀딩스,042420,2022.11.30,1,67564.0
네오위즈홀딩스,042420,2022.11.29,3,43686.0
네오위즈홀딩스,042420,2022.11.28,2,73609.0
네오위즈홀딩스,042420,2022.11.25,10,171972.0
네오위즈홀딩스,042420,2022.11.24,6,310498.0
네오위즈홀딩스,042420,2022.11.23,3,131551.0
네오위즈홀딩스,042420,2022.11.22,4,85000.0
네오위즈홀딩스,042420,2022.11.21,2,91171.0
네오위즈홀딩스,042420,2022.11.18,3,73439.0
네오위즈홀딩스,042420,2022.11.17,4,176602.0
네오위즈홀딩스,042420,2022.11.16,9,189796.0
네오위즈홀딩스,042420,2022.11.15,12,730868.0
네오위즈홀딩스,042420,2022.11.14,5,201518.0
네오위즈홀딩스,042420,2022.11.11,4,461628.0
네오위즈홀딩스,042420,2022.11.10,5,108802.0
네오위즈홀딩스,042420,2022.11.09,7,202503.0
네오위즈홀딩스,042420,2022.11.08,41,804171.0
네오위즈홀딩스,042420,2022.11.07,5,33065.0
네오위즈홀딩스,042420,2022.11.04,7,40273.0
네오위즈홀딩스,042420,2022.11.03,3,52095.0
네오위즈홀딩스,042420,2022.11.02,1,160027.0
네오위즈홀딩스,042420,2022.10.31,1,28473.0
네오위즈홀딩스,042420,2022.11.01,1,35165.0
네오위즈홀딩스,042420,2022.10.28,5,75918.0
네오위즈홀딩스,042420,2022.10.27,2,79004.0
네오위즈홀딩스,042420,2022.10.20,2,43403.0
네오위즈홀딩스,042420,2022.10.19,1,75274.0
네오위즈홀딩스,042420,2022.10.18,3,107520.0
네오위즈홀딩스,042420,2022.10.17,2,52795.0
네오위즈홀딩스,042420,2022.10.14,3,53861.0
네오위즈홀딩스,042420,2022.10.13,10,102631.0
네오위즈홀딩스,042420,2022.10.12,5,26368.0
네오위즈홀딩스,042420,2022.10.11,4,37648.0
네오위즈홀딩스,042420,2022.10.07,1,35286.0
네오위즈홀딩스,042420,2022.10.05,4,45715.0
네오위즈홀딩스,042420,2022.10.04,1,41803.0
네오위즈홀딩스,042420,2022.09.30,1,46148.0
네오위즈홀딩스,042420,2022.09.29,2,55209.0
네오위즈홀딩스,042420,2022.09.28,3,87855.0
네오위즈홀딩스,042420,2022.09.26,7,86711.0
네오위즈홀딩스,042420,2022.09.23,13,60444.0
네오위즈홀딩스,042420,2022.09.22,4,55953.0
네오위즈홀딩스,042420,2022.09.21,3,29423.0
네오위즈홀딩스,042420,2022.09.20,2,31961.0
네오위즈홀딩스,042420,2022.09.19,4,90620.0
네오위즈홀딩스,042420,2022.09.15,4,65836.0
네오위즈홀딩스,042420,2022.09.14,3,68725.0
네오위즈홀딩스,042420,2022.09.13,7,84400.0
네오위즈홀딩스,042420,2022.09.08,8,46581.0
네오위즈홀딩스,042420,2022.09.07,5,57652.0
네오위즈홀딩스,042420,2022.09.06,5,52029.0
네오위즈홀딩스,042420,2022.09.05,8,82223.0
네오위즈홀딩스,042420,2022.09.02,5,93617.0
네오위즈홀딩스,042420,2022.09.01,12,265923.0
네오위즈홀딩스,042420,2022.08.31,9,184430.0
네오위즈홀딩스,042420,2022.08.30,10,202603.0
네오위즈홀딩스,042420,2022.08.29,30,1580663.0
네오위즈홀딩스,042420,2022.08.26,25,762818.0
네오위즈홀딩스,042420,2022.08.25,10,97071.0
네오위즈홀딩스,042420,2022.08.24,2,95056.0
네오위즈홀딩스,042420,2022.08.23,5,42111.0
네오위즈홀딩스,042420,2022.08.22,3,51662.0
네오위즈홀딩스,042420,2022.08.19,4,57019.0
네오위즈홀딩스,042420,2022.08.18,8,78156.0
네오위즈홀딩스,042420,2022.08.17,3,58656.0
네오위즈홀딩스,042420,2022.08.16,1,67066.0
네오위즈홀딩스,042420,2022.08.12,3,40595.0
네오위즈홀딩스,042420,2022.08.11,6,63899.0
네오위즈홀딩스,042420,2022.08.10,5,74961.0
네오위즈홀딩스,042420,2022.08.09,3,154874.0
네오위즈홀딩스,042420,2022.08.08,5,79980.0
네오위즈홀딩스,042420,2022.08.05,5,144661.0
네오위즈홀딩스,042420,2022.08.04,15,516777.0
네오위즈홀딩스,042420,2022.08.03,1,84703.0
네오위즈홀딩스,042420,2022.08.02,2,33777.0
네오위즈홀딩스,042420,2022.08.01,3,50167.0
네오위즈홀딩스,042420,2022.07.29,1,105424.0
네오위즈홀딩스,042420,2022.07.28,1,66664.0
네오위즈홀딩스,042420,2022.07.27,5,39942.0
네오위즈홀딩스,042420,2022.07.26,1,28414.0
네오위즈홀딩스,042420,2022.07.25,2,45729.0
네오위즈홀딩스,042420,2022.07.22,6,116852.0
네오위즈홀딩스,042420,2022.07.20,4,230072.0
네오위즈홀딩스,042420,2022.07.18,1,34475.0
네오위즈홀딩스,042420,2022.07.15,3,114086.0
네오위즈홀딩스,042420,2022.07.14,2,109064.0
네오위즈홀딩스,042420,2022.07.12,1,33572.0
네오위즈홀딩스,042420,2022.07.11,2,35673.0
네오위즈홀딩스,042420,2022.07.08,1,57252.0
