플리토,300080,2023.01.30,67,2240668.0
플리토,300080,2023.01.27,31,1246694.0
플리토,300080,2023.01.26,24,480330.0
플리토,300080,2023.01.25,4,817869.0
플리토,300080,2023.01.20,4,198212.0
플리토,300080,2023.01.19,16,155276.0
플리토,300080,2023.01.18,10,296725.0
플리토,300080,2023.01.17,23,1125597.0
플리토,300080,2023.01.16,26,657794.0
플리토,300080,2023.01.13,25,583308.0
플리토,300080,2023.01.12,6,112886.0
플리토,300080,2023.01.11,12,212552.0
플리토,300080,2023.01.10,14,510262.0
플리토,300080,2023.01.09,2,88549.0
플리토,300080,2023.01.06,7,63242.0
플리토,300080,2023.01.04,3,20374.0
플리토,300080,2023.01.03,1,19123.0
플리토,300080,2022.12.29,2,25527.0
플리토,300080,2022.12.27,6,149601.0
플리토,300080,2022.12.26,17,335333.0
플리토,300080,2022.12.23,1,66937.0
플리토,300080,2022.12.22,4,101327.0
플리토,300080,2022.12.21,13,199179.0
플리토,300080,2022.12.20,8,119134.0
플리토,300080,2022.12.19,13,378153.0
플리토,300080,2022.12.16,8,92231.0
플리토,300080,2022.12.15,11,103086.0
플리토,300080,2022.12.14,24,147152.0
플리토,300080,2022.12.13,15,75339.0
플리토,300080,2022.12.12,30,255677.0
플리토,300080,2022.12.09,91,501647.0
플리토,300080,2022.12.08,2,44288.0
플리토,300080,2022.11.30,1,9689.0
플리토,300080,2022.12.01,1,14840.0
플리토,300080,2022.11.29,2,42842.0
플리토,300080,2022.11.28,15,159562.0
플리토,300080,2022.11.24,2,19660.0
플리토,300080,2022.11.23,4,17264.0
플리토,300080,2022.11.15,1,4447.0
플리토,300080,2022.11.14,2,5071.0
플리토,300080,2022.11.10,1,2280.0
플리토,300080,2022.11.07,1,4075.0
플리토,300080,2022.11.02,1,6420.0
플리토,300080,2022.10.20,1,9409.0
플리토,300080,2022.10.07,1,8816.0
플리토,300080,2022.09.26,1,26576.0
플리토,300080,2022.09.14,1,15855.0
플리토,300080,2022.09.13,2,42063.0
플리토,300080,2022.09.07,1,16748.0
플리토,300080,2022.09.06,1,15219.0
플리토,300080,2022.08.30,1,4961.0
플리토,300080,2022.08.19,1,3859.0
플리토,300080,2022.08.17,1,27245.0
플리토,300080,2022.08.16,1,31398.0
플리토,300080,2022.08.12,2,12734.0
플리토,300080,2022.08.11,2,6874.0
플리토,300080,2022.08.08,1,10420.0
플리토,300080,2022.08.03,4,28988.0
플리토,300080,2022.08.02,1,11401.0
플리토,300080,2022.07.27,5,33433.0
플리토,300080,2022.07.26,5,50056.0
플리토,300080,2022.07.25,3,13218.0
플리토,300080,2022.07.21,1,5933.0
플리토,300080,2022.07.20,1,23072.0
플리토,300080,2022.07.19,1,17451.0
플리토,300080,2022.07.07,1,13487.0
플리토,300080,2022.07.04,1,26428
플리토,300080,2022.06.29,2,5865
