companyName,companyCode,date,postPerDay,tradingPerDay
코원플레이,056000,2023.01.27,1,0.0
코원플레이,056000,2023.01.20,1,0.0
코원플레이,056000,2023.01.19,2,0.0
코원플레이,056000,2023.01.18,1,0.0
코원플레이,056000,2023.01.16,1,0.0
코원플레이,056000,2023.01.13,2,0.0
코원플레이,056000,2023.01.12,1,0.0
코원플레이,056000,2023.01.11,1,0.0
코원플레이,056000,2023.01.10,1,0.0
코원플레이,056000,2023.01.06,1,0.0
코원플레이,056000,2023.01.04,2,0.0
코원플레이,056000,2023.01.03,1,0.0
코원플레이,056000,2023.01.02,7,0.0
코원플레이,056000,2022.12.29,2,0.0
코원플레이,056000,2022.12.28,5,0.0
코원플레이,056000,2022.12.27,1,0.0
코원플레이,056000,2022.12.26,1,0.0
코원플레이,056000,2022.12.16,1,0.0
코원플레이,056000,2022.12.12,1,0.0
코원플레이,056000,2022.12.08,2,0.0
코원플레이,056000,2022.11.28,1,0.0
코원플레이,056000,2022.11.21,1,0.0
코원플레이,056000,2022.11.17,4,0.0
코원플레이,056000,2022.11.15,3,0.0
코원플레이,056000,2022.11.14,3,0.0
코원플레이,056000,2022.11.07,1,0.0
코원플레이,056000,2022.11.03,1,0.0
코원플레이,056000,2022.10.31,1,0.0
코원플레이,056000,2022.10.25,1,0.0
코원플레이,056000,2022.10.20,1,0.0
코원플레이,056000,2022.10.18,1,0.0
코원플레이,056000,2022.10.14,1,0.0
코원플레이,056000,2022.10.13,2,0.0
코원플레이,056000,2022.10.12,5,0.0
코원플레이,056000,2022.10.11,3,0.0
코원플레이,056000,2022.10.07,4,0.0
코원플레이,056000,2022.10.06,6,0.0
코원플레이,056000,2022.09.30,1,0.0
코원플레이,056000,2022.09.28,1,0.0
코원플레이,056000,2022.09.27,1,0.0
코원플레이,056000,2022.09.26,1,0.0
코원플레이,056000,2022.09.16,1,0.0
코원플레이,056000,2022.09.14,1,0.0
코원플레이,056000,2022.09.08,1,0.0
코원플레이,056000,2022.09.07,3,0.0
코원플레이,056000,2022.09.06,1,0.0
코원플레이,056000,2022.09.05,2,0.0
코원플레이,056000,2022.09.02,1,0.0
코원플레이,056000,2022.08.31,5,0.0
코원플레이,056000,2022.08.25,1,0.0
코원플레이,056000,2022.08.18,4,0.0
코원플레이,056000,2022.08.17,3,0.0
코원플레이,056000,2022.08.16,1,0.0
코원플레이,056000,2022.08.08,1,0.0
코원플레이,056000,2022.08.02,1,0.0
코원플레이,056000,2022.07.29,1,0.0
코원플레이,056000,2022.07.21,1,0.0
코원플레이,056000,2022.07.19,1,0.0
코원플레이,056000,2022.07.18,1,0.0
코원플레이,056000,2022.07.11,1,0.0
코원플레이,056000,2022.07.07,2,0.0
코원플레이,056000,2022.07.05,2,0
코원플레이,056000,2022.06.29,1,0
코원플레이,056000,2022.06.27,1,0
코원플레이,056000,2022.06.23,2,0
코원플레이,056000,2022.06.22,1,0
코원플레이,056000,2022.06.20,1,0
코원플레이,056000,2022.06.17,1,0
코원플레이,056000,2022.06.16,1,0
코원플레이,056000,2022.06.15,1,0
코원플레이,056000,2022.06.09,1,0
