조이시티,067000,2023.01.30,32,1667807.0
조이시티,067000,2023.01.27,25,1210070.0
조이시티,067000,2023.01.26,31,4824093.0
조이시티,067000,2023.01.25,15,2007763.0
조이시티,067000,2023.01.20,25,2597545.0
조이시티,067000,2023.01.19,17,1547270.0
조이시티,067000,2023.01.18,105,11778408.0
조이시티,067000,2023.01.17,26,2736687.0
조이시티,067000,2023.01.16,24,2315938.0
조이시티,067000,2023.01.13,63,10735956.0
조이시티,067000,2023.01.12,17,960235.0
조이시티,067000,2023.01.11,12,1052043.0
조이시티,067000,2023.01.10,37,3705426.0
조이시티,067000,2023.01.09,37,6492985.0
조이시티,067000,2023.01.06,39,5213676.0
조이시티,067000,2023.01.05,37,3904350.0
조이시티,067000,2023.01.04,161,26706925.0
조이시티,067000,2023.01.03,65,12153636.0
조이시티,067000,2023.01.02,21,2108326.0
조이시티,067000,2022.12.29,223,20334618.0
조이시티,067000,2022.12.28,2,119118.0
조이시티,067000,2022.12.27,4,115500.0
조이시티,067000,2022.12.26,1,81077.0
조이시티,067000,2022.12.23,10,152122.0
조이시티,067000,2022.12.22,7,110628.0
조이시티,067000,2022.12.21,5,152203.0
조이시티,067000,2022.12.20,5,176637.0
조이시티,067000,2022.12.16,3,216042.0
조이시티,067000,2022.12.15,5,126708.0
조이시티,067000,2022.12.14,6,176732.0
조이시티,067000,2022.12.13,5,174857.0
조이시티,067000,2022.12.12,6,103437.0
조이시티,067000,2022.12.09,4,177038.0
조이시티,067000,2022.12.08,5,139713.0
조이시티,067000,2022.12.07,4,205321.0
조이시티,067000,2022.12.06,2,192103.0
조이시티,067000,2022.12.05,4,169020.0
조이시티,067000,2022.12.02,3,255230.0
조이시티,067000,2022.12.01,7,661206.0
조이시티,067000,2022.11.30,9,202267.0
조이시티,067000,2022.11.29,5,241200.0
조이시티,067000,2022.11.28,1,307945.0
조이시티,067000,2022.11.25,10,758617.0
조이시티,067000,2022.11.24,30,3192404.0
조이시티,067000,2022.11.23,5,274990.0
조이시티,067000,2022.11.22,7,181840.0
조이시티,067000,2022.11.21,10,402480.0
조이시티,067000,2022.11.18,22,1570287.0
조이시티,067000,2022.11.17,3,280913.0
조이시티,067000,2022.11.16,4,256309.0
조이시티,067000,2022.11.15,6,322299.0
조이시티,067000,2022.11.14,8,638668.0
조이시티,067000,2022.11.11,12,1090865.0
조이시티,067000,2022.11.10,5,165872.0
조이시티,067000,2022.11.09,14,519292.0
