companyName,companyCode,date,postPerDay,tradingPerDay
액션스퀘어,205500,2023.01.30,6,125186.0
액션스퀘어,205500,2023.01.27,6,96933.0
액션스퀘어,205500,2023.01.26,8,74609.0
액션스퀘어,205500,2023.01.25,5,82468.0
액션스퀘어,205500,2023.01.20,1,91994.0
액션스퀘어,205500,2023.01.19,2,94889.0
액션스퀘어,205500,2023.01.18,6,74828.0
액션스퀘어,205500,2023.01.17,8,79300.0
액션스퀘어,205500,2023.01.16,1,136694.0
액션스퀘어,205500,2023.01.13,16,201035.0
액션스퀘어,205500,2023.01.12,9,296134.0
액션스퀘어,205500,2023.01.11,8,213223.0
액션스퀘어,205500,2023.01.10,4,95354.0
액션스퀘어,205500,2023.01.06,1,55336.0
액션스퀘어,205500,2023.01.05,8,153754.0
액션스퀘어,205500,2023.01.04,5,71841.0
액션스퀘어,205500,2023.01.03,3,112572.0
액션스퀘어,205500,2023.01.02,2,143230.0
액션스퀘어,205500,2022.12.29,11,565733.0
액션스퀘어,205500,2022.12.28,7,91762.0
액션스퀘어,205500,2022.12.27,6,121671.0
액션스퀘어,205500,2022.12.26,20,146748.0
액션스퀘어,205500,2022.12.23,8,138385.0
액션스퀘어,205500,2022.12.22,5,43253.0
액션스퀘어,205500,2022.12.21,3,71380.0
액션스퀘어,205500,2022.12.20,9,110782.0
액션스퀘어,205500,2022.12.19,4,23726.0
액션스퀘어,205500,2022.12.16,6,50461.0
액션스퀘어,205500,2022.12.15,9,147198.0
액션스퀘어,205500,2022.12.14,7,215058.0
액션스퀘어,205500,2022.12.13,24,885352.0
액션스퀘어,205500,2022.12.12,7,88577.0
액션스퀘어,205500,2022.12.09,1,102309.0
액션스퀘어,205500,2022.12.08,5,135938.0
액션스퀘어,205500,2022.12.07,18,49961.0
액션스퀘어,205500,2022.12.06,7,101608.0
액션스퀘어,205500,2022.12.05,6,71037.0
액션스퀘어,205500,2022.12.02,7,74298.0
액션스퀘어,205500,2022.12.01,9,96039.0
액션스퀘어,205500,2022.11.30,8,53797.0
액션스퀘어,205500,2022.11.29,12,122044.0
액션스퀘어,205500,2022.11.28,13,215367.0
액션스퀘어,205500,2022.11.25,17,343789.0
액션스퀘어,205500,2022.11.24,21,673368.0
액션스퀘어,205500,2022.11.23,7,113367.0
액션스퀘어,205500,2022.11.22,6,178534.0
액션스퀘어,205500,2022.11.21,12,600693.0
액션스퀘어,205500,2022.11.18,54,1137199.0
액션스퀘어,205500,2022.11.17,12,28124.0
액션스퀘어,205500,2022.11.16,9,48077.0
액션스퀘어,205500,2022.11.15,18,24942.0
액션스퀘어,205500,2022.11.14,9,18615.0
액션스퀘어,205500,2022.11.11,20,86622.0
액션스퀘어,205500,2022.11.10,6,60933.0
액션스퀘어,205500,2022.11.09,6,61450.0
액션스퀘어,205500,2022.11.08,6,131163.0
액션스퀘어,205500,2022.11.07,7,71224.0
액션스퀘어,205500,2022.11.04,9,216315.0
액션스퀘어,205500,2022.11.03,18,242645.0
액션스퀘어,205500,2022.11.02,6,116471.0
액션스퀘어,205500,2022.11.01,29,186709.0
액션스퀘어,205500,2022.10.31,19,94043.0
액션스퀘어,205500,2022.10.28,12,88056.0
액션스퀘어,205500,2022.10.27,16,108798.0
액션스퀘어,205500,2022.10.26,13,112614.0
액션스퀘어,205500,2022.10.25,9,60010.0
액션스퀘어,205500,2022.10.24,11,146796.0
액션스퀘어,205500,2022.10.21,4,81724.0
액션스퀘어,205500,2022.10.20,8,71323.0
액션스퀘어,205500,2022.10.19,6,74148.0
액션스퀘어,205500,2022.10.18,8,67721.0
액션스퀘어,205500,2022.10.17,9,63586.0
액션스퀘어,205500,2022.10.14,22,205365.0
액션스퀘어,205500,2022.10.13,11,59431.0
액션스퀘어,205500,2022.10.12,10,84807.0
액션스퀘어,205500,2022.10.11,9,166413.0
액션스퀘어,205500,2022.10.07,16,73805.0
액션스퀘어,205500,2022.10.06,12,83921.0
액션스퀘어,205500,2022.10.05,9,80454.0
액션스퀘어,205500,2022.10.04,6,149582.0
액션스퀘어,205500,2022.09.30,4,105262.0
액션스퀘어,205500,2022.09.29,18,111759.0
액션스퀘어,205500,2022.09.28,8,98253.0
액션스퀘어,205500,2022.09.27,19,198838.0
액션스퀘어,205500,2022.09.26,12,159187.0
액션스퀘어,205500,2022.09.23,10,160606.0
액션스퀘어,205500,2022.09.22,7,115841.0
액션스퀘어,205500,2022.09.21,14,182377.0
액션스퀘어,205500,2022.09.20,17,237864.0
액션스퀘어,205500,2022.09.19,10,158861.0
액션스퀘어,205500,2022.09.16,30,307036.0
액션스퀘어,205500,2022.09.15,29,403585.0
액션스퀘어,205500,2022.09.14,28,261828.0
액션스퀘어,205500,2022.09.13,22,392541.0
액션스퀘어,205500,2022.09.08,19,364141.0
액션스퀘어,205500,2022.09.07,29,497689.0
액션스퀘어,205500,2022.09.06,20,292738.0
액션스퀘어,205500,2022.09.05,14,443855.0
액션스퀘어,205500,2022.09.02,22,508584.0
액션스퀘어,205500,2022.09.01,28,192288.0
액션스퀘어,205500,2022.08.31,21,313418.0
액션스퀘어,205500,2022.08.30,24,296310.0
액션스퀘어,205500,2022.08.29,37,848126.0
