companyName,companyCode,date,postPerDay,tradingPerDay
FSN,214270,2023.01.30,55,12273691.0
FSN,214270,2023.01.27,85,17701259.0
FSN,214270,2023.01.26,28,1541430.0
FSN,214270,2023.01.25,36,2861389.0
FSN,214270,2023.01.20,93,6263672.0
FSN,214270,2023.01.19,60,9915466.0
FSN,214270,2023.01.18,16,2481024.0
FSN,214270,2023.01.17,8,193605.0
FSN,214270,2023.01.16,7,192719.0
FSN,214270,2023.01.13,8,287971.0
FSN,214270,2023.01.12,5,152127.0
FSN,214270,2023.01.11,9,159348.0
FSN,214270,2023.01.10,2,128101.0
FSN,214270,2023.01.09,4,183869.0
FSN,214270,2023.01.06,3,129316.0
FSN,214270,2023.01.05,4,166311.0
FSN,214270,2023.01.04,3,176449.0
FSN,214270,2023.01.03,3,253754.0
FSN,214270,2023.01.02,3,185013.0
FSN,214270,2022.12.29,12,270152.0
FSN,214270,2022.12.28,11,188799.0
FSN,214270,2022.12.27,19,364596.0
FSN,214270,2022.12.26,14,452150.0
FSN,214270,2022.12.23,27,2003171.0
FSN,214270,2022.12.22,6,304495.0
FSN,214270,2022.12.21,12,377288.0
FSN,214270,2022.12.20,11,493135.0
FSN,214270,2022.12.19,9,315111.0
FSN,214270,2022.12.16,8,723376.0
FSN,214270,2022.12.15,11,602530.0
FSN,214270,2022.12.14,28,1101359.0
FSN,214270,2022.12.13,37,1572322.0
FSN,214270,2022.12.12,84,10271754.0
FSN,214270,2022.12.09,87,3645402.0
FSN,214270,2022.12.08,431,33060494.0
FSN,214270,2022.12.07,14,898341.0
