companyName,companyCode,date,postPerDay,tradingPerDay
아프리카TV,067160,2023.01.30,18,150601.0
아프리카TV,067160,2023.01.27,13,135573.0
아프리카TV,067160,2023.01.26,25,298756.0
아프리카TV,067160,2023.01.25,11,144556.0
아프리카TV,067160,2023.01.20,6,75144.0
아프리카TV,067160,2023.01.19,6,99414.0
아프리카TV,067160,2023.01.18,13,104173.0
아프리카TV,067160,2023.01.17,21,115862.0
아프리카TV,067160,2023.01.16,13,145955.0
아프리카TV,067160,2023.01.13,14,104362.0
아프리카TV,067160,2023.01.12,20,146014.0
아프리카TV,067160,2023.01.11,28,147006.0
아프리카TV,067160,2023.01.10,24,212961.0
아프리카TV,067160,2023.01.09,47,247906.0
아프리카TV,067160,2023.01.06,45,162507.0
아프리카TV,067160,2023.01.05,72,422313.0
아프리카TV,067160,2023.01.04,38,169004.0
아프리카TV,067160,2023.01.03,76,279554.0
아프리카TV,067160,2023.01.02,60,165789.0
아프리카TV,067160,2022.12.29,38,137778.0
아프리카TV,067160,2022.12.28,48,153600.0
아프리카TV,067160,2022.12.27,54,133721.0
아프리카TV,067160,2022.12.26,16,129344.0
아프리카TV,067160,2022.12.23,55,299967.0
아프리카TV,067160,2022.12.22,42,159825.0
아프리카TV,067160,2022.12.21,39,161557.0
아프리카TV,067160,2022.12.20,36,133471.0
아프리카TV,067160,2022.12.19,33,152085.0
아프리카TV,067160,2022.12.16,51,145402.0
아프리카TV,067160,2022.12.15,91,316413.0
아프리카TV,067160,2022.12.14,51,215396.0
아프리카TV,067160,2022.12.13,60,414166.0
