companyName,companyCode,date,postPerDay,tradingPerDay
플레이위드,023770,2023.01.30,2,44461.0
플레이위드,023770,2023.01.27,5,73485.0
플레이위드,023770,2023.01.26,2,88359.0
플레이위드,023770,2023.01.25,1,63975.0
플레이위드,023770,2023.01.20,4,36559.0
플레이위드,023770,2023.01.19,6,53247.0
플레이위드,023770,2023.01.18,11,335205.0
플레이위드,023770,2023.01.17,3,50568.0
플레이위드,023770,2023.01.16,4,79810.0
플레이위드,023770,2023.01.13,5,38048.0
플레이위드,023770,2023.01.12,4,55353.0
플레이위드,023770,2023.01.11,3,57416.0
플레이위드,023770,2023.01.10,4,86484.0
플레이위드,023770,2023.01.09,2,57766.0
플레이위드,023770,2023.01.06,2,49128.0
플레이위드,023770,2023.01.05,1,55589.0
플레이위드,023770,2023.01.04,4,59111.0
플레이위드,023770,2023.01.03,3,72134.0
플레이위드,023770,2023.01.02,3,49317.0
플레이위드,023770,2022.12.29,6,155808.0
플레이위드,023770,2022.12.28,4,40286.0
플레이위드,023770,2022.12.27,1,29094.0
플레이위드,023770,2022.12.26,2,28235.0
플레이위드,023770,2022.12.23,3,35966.0
플레이위드,023770,2022.12.22,4,56460.0
플레이위드,023770,2022.12.21,7,38578.0
플레이위드,023770,2022.12.20,5,39974.0
플레이위드,023770,2022.12.19,29,490125.0
플레이위드,023770,2022.12.16,6,37939.0
플레이위드,023770,2022.12.15,7,44772.0
플레이위드,023770,2022.12.14,5,52718.0
플레이위드,023770,2022.12.13,7,47256.0
플레이위드,023770,2022.12.12,9,62502.0
플레이위드,023770,2022.12.09,3,34605.0
플레이위드,023770,2022.12.08,7,31180.0
플레이위드,023770,2022.12.07,2,35368.0
플레이위드,023770,2022.12.06,3,45030.0
플레이위드,023770,2022.12.05,3,23343.0
플레이위드,023770,2022.12.02,10,43738.0
플레이위드,023770,2022.12.01,8,37859.0
플레이위드,023770,2022.11.30,5,22878.0
플레이위드,023770,2022.11.29,4,22652.0
플레이위드,023770,2022.11.28,3,48629.0
플레이위드,023770,2022.11.25,13,114850.0
플레이위드,023770,2022.11.24,8,106258.0
플레이위드,023770,2022.11.23,9,163404.0
플레이위드,023770,2022.11.22,12,130666.0
플레이위드,023770,2022.11.21,8,208414.0
플레이위드,023770,2022.11.18,27,2923396.0
플레이위드,023770,2022.11.17,6,112085.0
플레이위드,023770,2022.11.16,6,170098.0
플레이위드,023770,2022.11.15,49,2483273.0
플레이위드,023770,2022.11.14,3,42486.0
플레이위드,023770,2022.11.11,3,43234.0
플레이위드,023770,2022.11.09,2,28235.0
플레이위드,023770,2022.11.08,2,42308.0
플레이위드,023770,2022.11.07,1,21277.0
플레이위드,023770,2022.11.04,5,42663.0
플레이위드,023770,2022.11.03,3,27645.0
플레이위드,023770,2022.11.02,3,48043.0
플레이위드,023770,2022.11.01,3,32707.0
플레이위드,023770,2022.10.31,1,54015.0
플레이위드,023770,2022.10.28,4,106273.0
