S-Oil,010950,28.675396688027586,-195.03145156162577
SK이노베이션,096770,25.334503666953026,-95.03289202281287
SK디스커버리,006120,-9.989842863117644,-0.5175388154111558
SK이노베이션우,096775,25.334503666953026,-95.03289202281287
S-Oil우,010955,28.675396688027586,-195.03145156162577
GS,078930,19.97232551607054,76.45443453972933
SK디스커버리우,006125,-9.989842863117644,-0.5175388154111558
한국쉘석유,002960,-5.429650613786592,20.622568093385212
세원이앤씨,091090,-39.58218801539307,-475.0
HD현대,267250,45.46836028405124,-73.74426081097495
이아이디,093230,17.163120567375888,-213.33333333333334
극동유화,014530,-21.706887883358473,-14.37125748502994
GS우,078935,19.97232551607054,76.45443453972933
바이온,032980,13.26530612244898,-94.1747572815534
에스아이리소스,065420,4.6875,-20.0
흥구석유,024060,-23.822163238221634,-200.0
제이엔케이히터,126880,-14.900221729490024,-60.115606936416185
대성산업,128820,-4.310840326474307,-203.0927835051546
경동인베스트,012320,14.280456385719544,-14.847161572052403
중앙에너비스,000440,-18.41704718417047,-83.33333333333334
