companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
영풍제지,006740,0.01,0.75
해성산업,034810,1.0,0.84
해성산업1우,03481K,1.0,0.84
성창기업지주,000180,0.01,0.65
SUN&L,002820,0.0,0.73
깨끗한나라우,004545,0.01,1.0
국일제지,078130,0.02,0.74
한솔PNS,010420,0.01,0.75
한솔제지,213500,0.01,0.76
깨끗한나라,004540,0.01,1.0
무림P&P,009580,0.01,0.79
한솔홀딩스,004150,0.01,0.75
무림페이퍼,009200,0.0,0.73
무림SP,001810,0.0,0.87
페이퍼코리아,001020,0.04,0.0
