companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
한전기술,052690,0.08,0.88
한전KPS,051600,0.33,0.8
한국전력,015760,0.47,0.0
한전산업,130660,1.0,0.88
