companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
아시아경제,127710,1.0,1.0
디앤씨미디어,263720,0.61,0.67
예림당,036000,0.0,0.0
디지틀조선,033130,0.47,0.32
