companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
현대해상,001450,0.28,0.25
DB손해보험,005830,0.38,0.36
한화손해보험,000370,0.0,0.0
코리안리,003690,0.08,0.29
삼성화재,000810,0.28,0.33
롯데손해보험,000400,0.56,0.2
삼성화재우,000815,0.28,0.33
흥국화재,000540,0.29,0.22
흥국화재2우B,000547,0.29,0.22
에이플러스에셋,244920,0.08,0.29
흥국화재우,000545,0.29,0.22
인카금융서비스,211050,1.0,1.0
메리츠화재,000060,0.48,0.41
