companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
솔본,035610,0.0,1.0
루닛,328130,0.0,0.01
유비케어,032620,0.0,0.01
제이엘케이,322510,1.0,1
케어랩스,263700,0.01,0.04
비트컴퓨터,032850,0.0,0.01
뷰노,338220,0.26,0.04
제이시스메디칼,287410,0.02,0.08
CJ 바이오사이언스,311690,0.01,0.05
라이프시맨틱스,347700,0.06,0.01
인피니트헬스케어,071200,1,0.01
이지케어텍,099750,0.01,0.05
