companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
무학,033920,0.12,0.12
하이트진로2우B,000087,0.2,0.44
하이트진로,000080,0.2,0.44
풍국주정,023900,0.15,0.37
국순당,043650,0.16,1
롯데칠성,005300,0.19,0.42
하이트진로홀딩스,000140,0.21,0.57
보해양조,000890,0.18,0.13
진로발효,018120,0.23,0.34
MH에탄올,023150,0.24,0.56
하이트진로홀딩스우,000145,0.21,0.57
제주맥주,276730,1.0,0.25
롯데칠성우,005305,0.19,0.42
창해에탄올,004650,1,1.0
흥국에프엔비,189980,0.27,0.47
