companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
한화생명,088350,0.75,1.0
삼성생명,032830,0.0,0.0
동양생명,082640,1.0,0.1
한화,000880,0.81,0.1
한화3우B,00088K,0.81,0.1
미래에셋생명,085620,0.72,0.0
한화우,000885,0.81,0.1
