companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
제주은행,006220,0.13,0.02
JB금융지주,175330,0.39,0.19
카카오뱅크,323410,0.88,1.0
우리금융지주,316140,1.0,0.19
기업은행,024110,0.61,0.18
DGB금융지주,139130,0.83,0.19
상상인,038540,1,1
신한지주,055550,0.3,0.15
BNK금융지주,138930,0.35,0.17
KB금융,105560,0.81,0.16
하나금융지주,086790,0.99,0.17
