companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
에이트원,230980,0.4,0.35
한국항공우주,047810,0.55,0.73
한화시스템,272210,0.69,0.66
LIG넥스원,079550,0.72,1.0
빅텍,065450,0.93,0.74
휴센텍,215090,0.61,0.44
어스앤에어로스페이스,263540,0.24,0.54
우리기술,032820,1.0,0.38
한화에어로스페이스,012450,0.65,0.76
아이쓰리시스템,214430,0.73,0.87
아스트,067390,0.0,0.15
하이즈항공,221840,0.29,0.25
켄코아에어로스페이스,274090,0.83,0.0
쎄트렉아이,099320,0.84,0.8
휴니드,005870,0.61,0.75
제노코,361390,0.78,0.49
퍼스텍,010820,0.63,0.26
탈로스,434190,0.58,0.69
