companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
태양,053620,0.25,0.47
프로스테믹스,203690,1.0,0.26
삼정펄프,009770,0.25,0.66
TS트릴리온,317240,0.21,0.33
모나리자,012690,0.25,1.0
비비씨,318410,0.34,0.48
블레이드 Ent,044480,0.0,0.22
케이엠제약,225430,0.3,0.0
