companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
엔피,291230,0.59,0.96
엔비티,236810,0.45,0.47
제일기획,030000,0.57,0.97
SM C&C,048550,0.24,0.38
이엠넷,123570,0.14,0.78
모비데이즈,363260,1,1
지투알,035000,0.14,0.97
플레이디,237820,0.21,0.68
에코마케팅,230360,1.0,1.0
인크로스,216050,0.64,0.98
이노션,214320,0.59,0.94
와이즈버즈,273060,0.65,0.73
나스미디어,089600,0.58,0.95
오리콤,010470,0.11,0.68
