companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
롯데렌탈,089860,0.8,0.98
쏘카,403550,0.85,0.92
천일고속,000650,0.0,0.0
AJ네트웍스,095570,0.77,1.0
유성티엔에스,024800,0.41,0.93
레드캡투어,038390,0.5,0.94
동양고속,084670,0.1,0.79
SK렌터카,068400,1.0,0.98
