companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
디딤이앤에프,217620,0.17,0.09
아난티,025980,0.47,0.31
하나투어,039130,0.4,1
서부T&D,006730,0.17,0.39
호텔신라,008770,0.31,0.58
모두투어,080160,0.42,0.39
골프존,215000,0.44,0.83
강원랜드,035250,0.38,0.35
용평리조트,070960,0.3,0.83
호텔신라우,008775,0.31,0.58
GKL,114090,0.41,0.64
참좋은여행,094850,1,0.37
남화산업,111710,0.37,0.78
노랑풍선,104620,0.02,1.0
롯데관광개발,032350,1.0,0.91
신세계푸드,031440,0.31,0.82
파라다이스,034230,0.28,0.53
시공테크,020710,0.25,0.68
