companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
골프존뉴딘홀딩스,121440,0.21,0.0
삼천리자전거,024950,0.25,0.68
삼익악기,002450,0.15,0.91
손오공,066910,0.17,0.87
알톤스포츠,123750,0.27,0.76
헝셩그룹,900270,0.0,0.82
오로라,039830,0.16,0.92
이녹스,088390,0.22,0.61
ES큐브,050120,0.4,0.42
브이씨,365900,0.18,1.0
블리츠웨이,369370,1.0,0.46
