companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
듀오백,073190,0.94,0.11
코아스,071950,0.29,1
에넥스,011090,1,1.0
한샘,009240,0.54,0.39
지누스,013890,0.62,0.41
현대리바트,079430,0.6,0.6
퍼시스,016800,0.38,0.46
시디즈,134790,0.68,0.8
에이스침대,003800,0.51,0.45
오하임아이엔티,309930,1.0,0.67
