companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
FSN,214270,0.21,0.07
줌인터넷,239340,0.14,0.42
NAVER,035420,0.26,0.24
플리토,300080,1.0,0.09
캐리소프트,317530,0.0,0.37
카카오,035720,0.3,0.4
키다리스튜디오,020120,0.55,1.0
자이언트스텝,289220,0.16,0.23
핑거스토리,417180,0.16,0.23
THE E&M,089230,0.29,0.08
아프리카TV,067160,0.26,0.35
티사이언티픽,057680,0.26,0.0
