companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
엑서지21,043090,0.16,0.77
케이옥션,102370,0.18,0.65
서울옥션,063170,0.14,0.57
세우글로벌,013000,0.24,1.0
대명소노시즌,007720,0.16,0.0
쎌마테라퓨틱스,015540,0.22,0.67
YW,051390,0.2,0.9
디에스앤엘,141020,0.0,0.55
큐렉소,060280,0.24,0.82
에프앤리퍼블릭,064090,0.22,0.71
플레이그램,009810,1.0,1.0
