companyName,companyCode,averageSalesGrowthRate,averageOperatingProfitsGrowthRate
HMM,011200,1.0,0.93
대한해운,005880,0.48,0.56
흥아해운,003280,1,1
팬오션,028670,0.81,0.8
웰바이오텍,010600,0.42,1.0
KSS해운,044450,0.16,0.33
와이엔텍,067900,0.19,0.35
바다로19호,155900,0.19,0.35
태웅로직스,124560,0.48,0.34
